pixel_id,easting,northing,elevation,aspect
411172,402837.29308015323,200440.84932041288,118.24,263.5
411173,402838.29308015323,200440.84932041288,118.53,248.15
411174,402839.29308015323,200440.84932041288,118.79,245.11
411175,402840.29308015323,200440.84932041288,119.04,248.05
411176,402841.29308015323,200440.84932041288,119.3,249.83
411177,402842.29308015323,200440.84932041288,119.5,252.32
411178,402843.29308015323,200440.84932041288,119.75,260.88
411179,402844.29308015323,200440.84932041288,119.74,61.23
411180,402845.29308015323,200440.84932041288,119.49,57.82
411181,402846.29308015323,200440.84932041288,119.25,58.63
411182,402847.29308015323,200440.84932041288,118.98,67.9
411183,402848.29308015323,200440.84932041288,118.7,69.86
411169,402834.29308015323,200440.84932041288,117.61,256.92
411189,402854.29308015323,200440.84932041288,113.36,65.62
411527,402835.29308015323,200439.84932041288,117.75,244.69
411529,402837.29308015323,200439.84932041288,118.31,237.4
411528,402836.29308015323,200439.84932041288,118.4,251.56
411547,402855.29308015323,200439.84932041288,112.58,76.0
411545,402853.29308015323,200439.84932041288,116.23,76.75
411546,402854.29308015323,200439.84932041288,115.47,73.08
411530,402838.29308015323,200439.84932041288,118.43,248.04
411531,402839.29308015323,200439.84932041288,118.67,250.55
411532,402840.29308015323,200439.84932041288,118.91,252.72
411533,402841.29308015323,200439.84932041288,119.19,253.46
411534,402842.29308015323,200439.84932041288,119.45,252.11
411535,402843.29308015323,200439.84932041288,119.7,254.05
411878,402835.29308015323,200438.84932041288,117.61,251.49
411879,402836.29308015323,200438.84932041288,117.81,227.65
411880,402837.29308015323,200438.84932041288,118.08,229.37
411881,402838.29308015323,200438.84932041288,118.33,248.04
411882,402839.29308015323,200438.84932041288,118.62,251.4
411883,402840.29308015323,200438.84932041288,118.87,251.4
411884,402841.29308015323,200438.84932041288,119.16,249.54
411885,402842.29308015323,200438.84932041288,119.35,245.75
411886,402843.29308015323,200438.84932041288,119.58,251.75
411887,402844.29308015323,200438.84932041288,119.83,265.91
411888,402845.29308015323,200438.84932041288,119.77,74.65
411889,402846.29308015323,200438.84932041288,119.62,80.71
411890,402847.29308015323,200438.84932041288,119.18,75.45
411891,402848.29308015323,200438.84932041288,118.91,65.02
411892,402849.29308015323,200438.84932041288,118.68,68.39
411893,402850.29308015323,200438.84932041288,118.37,71.73
411894,402851.29308015323,200438.84932041288,118.16,71.01
411895,402852.29308015323,200438.84932041288,117.94,64.81
411896,402853.29308015323,200438.84932041288,117.37,60.69
411897,402854.29308015323,200438.84932041288,116.09,77.63
411898,402855.29308015323,200438.84932041288,112.54,83.44
412241,402854.29308015323,200437.84932041288,116.62,79.82
412242,402855.29308015323,200437.84932041288,112.81,68.3
412223,402836.29308015323,200437.84932041288,117.79,239.27
412224,402837.29308015323,200437.84932041288,118.03,249.0
412225,402838.29308015323,200437.84932041288,118.27,249.9
412226,402839.29308015323,200437.84932041288,118.5,250.2
412227,402840.29308015323,200437.84932041288,118.73,248.74
412228,402841.29308015323,200437.84932041288,119.01,245.47
412229,402842.29308015323,200437.84932041288,119.24,244.57
412230,402843.29308015323,200437.84932041288,119.48,250.78
412569,402836.29308015323,200436.84932041288,117.65,256.42
412570,402837.29308015323,200436.84932041288,117.87,246.31
412571,402838.29308015323,200436.84932041288,118.15,248.2
412572,402839.29308015323,200436.84932041288,118.44,249.41
412573,402840.29308015323,200436.84932041288,118.69,249.12
412574,402841.29308015323,200436.84932041288,118.91,245.84
412575,402842.29308015323,200436.84932041288,119.14,245.87
412576,402843.29308015323,200436.84932041288,119.38,248.96
412577,402844.29308015323,200436.84932041288,119.68,247.95
412578,402845.29308015323,200436.84932041288,119.79,83.29
412579,402846.29308015323,200436.84932041288,119.6,70.96
412580,402847.29308015323,200436.84932041288,119.34,70.22
412581,402848.29308015323,200436.84932041288,119.06,69.51
412582,402849.29308015323,200436.84932041288,118.82,69.97
412583,402850.29308015323,200436.84932041288,118.62,71.03
412584,402851.29308015323,200436.84932041288,118.41,73.83
412585,402852.29308015323,200436.84932041288,118.16,73.5
412586,402853.29308015323,200436.84932041288,117.86,72.21
412589,402856.29308015323,200436.84932041288,113.77,62.99
412587,402854.29308015323,200436.84932041288,116.4,58.98
412588,402855.29308015323,200436.84932041288,114.63,53.82
412928,402837.29308015323,200435.84932041288,117.82,232.98
412929,402838.29308015323,200435.84932041288,118.05,256.29
412930,402839.29308015323,200435.84932041288,118.31,251.91
412931,402840.29308015323,200435.84932041288,118.56,245.46
412932,402841.29308015323,200435.84932041288,118.8,240.72
412927,402836.29308015323,200435.84932041288,117.57,245.89
412947,402856.29308015323,200435.84932041288,112.63,99.58
412933,402842.29308015323,200435.84932041288,119.0,244.58
412934,402843.29308015323,200435.84932041288,119.31,248.82
412935,402844.29308015323,200435.84932041288,119.55,249.45
412936,402845.29308015323,200435.84932041288,119.81,244.86
412937,402846.29308015323,200435.84932041288,119.68,73.11
412938,402847.29308015323,200435.84932041288,119.46,68.56
412939,402848.29308015323,200435.84932041288,119.22,66.17
412940,402849.29308015323,200435.84932041288,118.98,67.56
413315,402855.29308015323,200434.84932041288,114.22,131.34
413314,402854.29308015323,200434.84932041288,116.77,151.42
413297,402837.29308015323,200434.84932041288,117.74,247.05
413298,402838.29308015323,200434.84932041288,118.04,246.91
413299,402839.29308015323,200434.84932041288,118.28,251.75
413300,402840.29308015323,200434.84932041288,118.47,249.05
413301,402841.29308015323,200434.84932041288,118.67,251.17
413302,402842.29308015323,200434.84932041288,118.87,255.96
413303,402843.29308015323,200434.84932041288,119.2,254.61
413304,402844.29308015323,200434.84932041288,119.45,250.02
413305,402845.29308015323,200434.84932041288,119.71,246.32
413306,402846.29308015323,200434.84932041288,119.76,73.14
413307,402847.29308015323,200434.84932041288,119.51,65.91
413308,402848.29308015323,200434.84932041288,119.31,67.36
413309,402849.29308015323,200434.84932041288,119.02,71.4
413310,402850.29308015323,200434.84932041288,118.8,70.68
413311,402851.29308015323,200434.84932041288,118.6,109.7
413691,402838.29308015323,200433.84932041288,117.94,240.86
413692,402839.29308015323,200433.84932041288,118.15,246.8
413693,402840.29308015323,200433.84932041288,118.39,247.59
413694,402841.29308015323,200433.84932041288,118.63,251.38
413695,402842.29308015323,200433.84932041288,118.91,253.43
413696,402843.29308015323,200433.84932041288,119.14,251.4
413697,402844.29308015323,200433.84932041288,119.38,249.83
413698,402845.29308015323,200433.84932041288,119.6,254.33
413699,402846.29308015323,200433.84932041288,119.77,315.0
413700,402847.29308015323,200433.84932041288,119.69,86.53
413701,402848.29308015323,200433.84932041288,119.43,106.64
413690,402837.29308015323,200433.84932041288,117.07,252.74
413706,402853.29308015323,200433.84932041288,113.86,160.87
413705,402852.29308015323,200433.84932041288,116.02,153.48
413702,402849.29308015323,200433.84932041288,119.16,128.22
413703,402850.29308015323,200433.84932041288,118.84,147.67
413704,402851.29308015323,200433.84932041288,118.62,154.8
414091,402838.29308015323,200432.84932041288,117.86,251.57
414092,402839.29308015323,200432.84932041288,118.09,243.7
414093,402840.29308015323,200432.84932041288,118.28,245.98
414094,402841.29308015323,200432.84932041288,118.51,249.35
414095,402842.29308015323,200432.84932041288,118.74,250.72
414096,402843.29308015323,200432.84932041288,119.01,251.74
414097,402844.29308015323,200432.84932041288,119.27,251.39
414098,402845.29308015323,200432.84932041288,119.54,204.05
414099,402846.29308015323,200432.84932041288,119.82,160.9
414100,402847.29308015323,200432.84932041288,119.71,149.0
414090,402837.29308015323,200432.84932041288,115.14,252.37
414101,402848.29308015323,200432.84932041288,118.97,162.9
414102,402849.29308015323,200432.84932041288,118.75,165.82
414103,402850.29308015323,200432.84932041288,116.05,153.7
414496,402838.29308015323,200431.84932041288,117.72,262.09
414504,402846.29308015323,200431.84932041288,118.52,170.17
414505,402847.29308015323,200431.84932041288,117.2,151.84
414497,402839.29308015323,200431.84932041288,117.94,245.32
414498,402840.29308015323,200431.84932041288,118.17,249.97
414499,402841.29308015323,200431.84932041288,118.46,252.24
414500,402842.29308015323,200431.84932041288,118.72,238.83
414501,402843.29308015323,200431.84932041288,118.98,187.08
414502,402844.29308015323,200431.84932041288,119.22,160.1
414503,402845.29308015323,200431.84932041288,119.42,168.2
414905,402839.29308015323,200430.84932041288,117.87,253.79
414906,402840.29308015323,200430.84932041288,118.13,174.96
414907,402841.29308015323,200430.84932041288,118.33,172.47
414908,402842.29308015323,200430.84932041288,118.6,182.05
414904,402838.29308015323,200430.84932041288,117.6,263.56
414909,402843.29308015323,200430.84932041288,118.46,166.29
414910,402844.29308015323,200430.84932041288,117.45,149.04
414911,402845.29308015323,200430.84932041288,113.26,161.61
415323,402839.29308015323,200429.84932041288,117.78,190.67
415324,402840.29308015323,200429.84932041288,118.07,159.79
415326,402842.29308015323,200429.84932041288,115.52,178.69
415325,402841.29308015323,200429.84932041288,116.1,166.47
415740,402839.29308015323,200428.84932041288,116.23,187.95
